user_id,age_group,gender,ethnicity,socioeconomic_status,disability_status,education,income,location,region,state,location_detail,population_density,primary_os,primary_browser,connection_type,screen_size,browse_depth,session_duration,visitor_status,customer_value,relationship_status,occupation,interest_technology,interest_sports,interest_travel,interest_food,interest_fashion,interest_gaming,interest_arts,interest_health,interest_education,interest_finance,browsing_tech,browsing_finance,browsing_healthcare,browsing_education,browsing_professional,browsing_shopping,browsing_entertainment,activity_morning,activity_afternoon,activity_evening,activity_night,pages_per_session,seconds_per_session,browsing_travel
529,55-64,Female,White,High,None,Bachelor's,$50k-$75k,Urban,Northeast,LA,Rural,Very Low,Windows,Chrome,WiFi,Medium,Medium (3-5 pages),Short (< 1 min),Returning,Low,Single,Management,0.05219633309570983,0.6503686466387768,0.2548201230102999,0.06485299114525661,0.06053298553546368,0.13840025767642217,0.11570249455514055,0.16270712810035826,0.6417155290071956,0.23424032221555233,0.2201906345536707,0.36180448284663835,0.08854602250694618,0.08439919052112378,0.23190171423873968,0.3451539291552458,0.5782839113680488,0.8823657906309077,0.39025519242753004,0.08252206832090245,0.7546591779951055,3,28,0.0
530,25-34,Male,White,Low,None,Some College,$75k-$100k,Suburban,Southeast,SD,Outer Suburb,Medium,Android,Chrome,WiFi,Large,Medium (3-5 pages),Short (< 1 min),Returning,Low,Divorced,Student,0.23772308713785872,0.6770715694771373,0.0738796159647198,0.1736547010184679,0.38895652163494476,0.27911312747009487,0.8175236990459386,0.19326439168416076,0.21874036155601093,0.3075911519668617,0.833384620302476,0.2194771818231661,0.34229847869515795,0.10099255560079973,0.3825952843568175,0.24065597362510288,0.19057522844770863,0.4621586650299153,0.6250510001277703,0.9847183400438458,0.8289154137416525,4,14,
531,25-34,Female,White,Low,None,Some College,$75k-$100k,Suburban,West,CT,Small City,Very High,Android,Safari,WiFi,Medium,Low (1-2 pages),Medium (1-5 min),Loyal,Low,Married,Professional,0.05131592073560336,0.3109962837728066,0.06789181076268952,0.022657014988763807,0.1633991277727622,0.21894235930049422,0.3780921662664457,0.16446584015386437,0.022789102885191172,0.09377582637350924,0.3757233777457255,0.18463237308120178,0.5467461677023384,0.21086167111889584,0.35212949762477797,0.23143000759340288,0.6570517299245737,0.5637775605097409,0.5566625464404752,0.6389260489255951,0.7776256704324662,2,166,
532,25-34,Female,Hispanic,High,None,High School,$50k-$75k,Urban,West,PA,Urban Core,Very High,iOS,Safari,WiFi,Medium,Medium (3-5 pages),Short (< 1 min),Loyal,Low,Widowed,Professional,0.10167030649874167,0.2038080622431036,0.10676088950770102,0.16509379798846122,0.37255069783698486,0.18962426205491553,0.42158447550002,0.17195816973541403,0.6087790994343875,0.48782033644758044,0.781251899764615,0.6124637745348154,0.4775537996953213,0.09982771414379567,0.19981396957858313,0.7452333310820632,0.29683237596257195,0.0591630161987211,0.6595431257484727,0.57255589637494,0.6721507693723255,5,54,0.0
533,55-64,Female,White,High,None,Bachelor's,$100k+,Rural,Northeast,KY,Outer Suburb,High,Linux,Edge,Cable,Medium,Medium (3-5 pages),Long (> 5 min),New,Low,Married,Service,0.06880378573230787,0.3718209407053868,0.24356488768746545,0.7189438417469912,0.0036404569685272756,0.3554561775837741,0.12410109019179008,0.27098232144480006,0.4127580064332494,0.3738030392258657,0.04537929055670872,0.9400860790825696,0.6601228179214692,0.6029896933890465,0.19893238624816728,0.1374389121792898,0.37897871830065166,0.8246237120326924,0.24244517376094582,0.7545533242963742,0.3409153611781676,4,1161,0.0
534,35-44,Female,Black,High,None,Some College,$25k-$50k,Rural,Midwest,MA,Urban Core,Medium,iOS,Samsung Browser,4G,Medium,Medium (3-5 pages),Long (> 5 min),Returning,Medium,Single,Retired,0.16077942597751657,0.5052280230782985,0.12059986816333292,0.6931625549761042,0.18049959283771957,0.05761960224357994,0.25217335461421514,0.44175967777575736,0.20915635949996692,0.011732093648168794,0.19121946212704052,1.0,0.3022622032335248,0.11419303949269183,0.25390741744035555,0.18173547283910965,0.292562939316072,0.48894213061724007,0.5736549221283497,0.2929988867496102,0.1944887090285559,5,914,0.0
535,25-34,Female,Black,Medium,None,Master's,$50k-$75k,Urban,West,WV,Inner Suburb,High,Windows,Safari,4G,Medium,High (6+ pages),Medium (1-5 min),New,Medium,Married,Technical,0.4909308254296046,0.46483179220231535,0.072955830485513,0.09050574974495286,0.15865314237236713,0.1991039013818865,0.347725254292968,0.43629909224471936,0.4230891965098478,0.3196937903916286,0.6988917048747691,0.09295414420651071,0.507434636351116,0.4382603527260868,0.25836419376821024,0.22653416290060213,0.6758539472010259,0.531076141530423,0.499186545369295,0.48171429383504133,0.6040893720118417,14,81,
536,45-54,Female,White,High,None,Some College,$0-$25k,Urban,West,SD,Urban Core,High,Windows,Firefox,WiFi,Small,Medium (3-5 pages),Medium (1-5 min),Loyal,Low,Single,Service,0.7216684323020341,0.22303392962889526,0.2985193907454812,0.2889055089144166,0.2848501705965193,0.4441996734166413,0.8713656750145101,0.011385000938778221,0.2044488146490928,0.16937967655560401,0.27795161886881614,0.21666185652216574,0.6512989412726286,0.21537303237383762,0.45639691537033883,0.43740036582086556,0.2905158446612862,0.39292267771179706,0.678174608221479,0.679715322381928,0.652168156513605,5,263,0.0
537,35-44,Female,White,Low,Sensory,Bachelor's,$0-$25k,Rural,West,NH,Town,High,Android,Edge,4G,Extra Large,Low (1-2 pages),Long (> 5 min),Loyal,Low,Widowed,Professional,0.4113963910554917,0.4325339376570626,0.3416636120276044,0.42658595304785807,0.0207478671812157,0.23758536451369988,0.1373861916990037,0.08471925605968614,0.01180595642233552,0.3910668183385498,0.2851622000068633,0.3777223418958702,0.3987814011014799,0.4090048077993002,0.30888251628223606,0.08416434862968004,0.1219471982214707,0.2157906733772304,0.4856503247196885,0.5581483694419224,0.664623383611692,1,400,
538,55-64,Male,White,Medium,None,Bachelor's,$50k-$75k,Urban,Southwest,IA,Urban Core,Medium,Android,Edge,WiFi,Large,Low (1-2 pages),Long (> 5 min),Loyal,Low,Divorced,Professional,0.22494906027790745,0.0509749325260098,0.0725455269226726,0.09394637748428879,0.03202003009530181,0.44384158250894384,0.09329197753358105,0.4604900137848724,0.3290355570132396,0.008008363970678046,0.11052825564345109,0.822038232962476,0.738694081907422,0.39855133208842713,0.6590675764059292,0.36983480991159917,0.3915620498172547,0.699802515912712,0.5193635865566724,0.5552955968631041,0.37928034910190894,2,816,
539,18-24,Male,Black,Medium,None,Some College,$25k-$50k,Urban,Midwest,RI,Urban Core,Medium,Windows,Safari,5G,Small,Medium (3-5 pages),Short (< 1 min),Returning,Medium,Married,Technical,0.2268886754725819,0.7660343784428945,0.5014116186256815,0.13182978863650438,0.05995008071083434,0.0870479823926249,0.36094302875808826,0.376516764189266,0.062029494337251266,0.2760596957481464,0.6617049554569355,0.06445990006929579,0.22937660095458937,0.4722525521952832,0.0809258326891765,0.44714981782248453,0.3163796519231329,0.3354445454823765,0.31149375804719526,0.32152598343860683,0.654941856109763,3,41,
540,45-54,Female,Black,High,None,High School,$0-$25k,Rural,West,MI,Urban Core,Very Low,Windows,Chrome,WiFi,Medium,Medium (3-5 pages),Short (< 1 min),Returning,Low,Married,Management,0.25399008687130126,0.14865011351466234,0.03731157809929007,0.554400798552454,0.5455389980592906,0.4920930554966146,0.11663118669648125,0.11685616689504505,0.10247980314861199,0.04506733399319532,0.5515738361171136,0.9558317523119557,0.4101153591819473,0.07536717092506093,0.15712106568896994,0.32616482510476086,0.21584320436783436,0.5688829461407818,0.43253772705292676,0.19396030758736227,0.4465089324649347,5,11,0.0
541,25-34,Female,Hispanic,Medium,None,High School,$50k-$75k,Suburban,Northeast,WV,Urban Core,Very High,Android,Chrome,WiFi,Large,High (6+ pages),Medium (1-5 min),Loyal,Low,Married,Student,0.1729947219153436,0.1524559629522631,0.08609945051296854,0.13761492964553995,0.07306123832468181,0.486215740845101,0.09659398324151729,0.4481614849609454,0.4019270825620388,0.05044582583361987,0.27475019745723783,0.25038216358288856,0.20263687588323756,0.1956993433215817,0.2030607718911494,0.23327903066829508,0.509286497362735,0.2883276689798109,0.6886661116332787,0.19745246814216655,0.2420144452611312,9,184,
542,45-54,Female,White,Low,None,Bachelor's,$50k-$75k,Urban,West,RI,Outer Suburb,Very Low,iOS,Chrome,WiFi,Medium,Medium (3-5 pages),Long (> 5 min),Returning,High,Married,Administrative,0.4104142120128991,0.4825284089161061,0.2083665591061345,0.2450976954193362,0.05598785269580625,0.6236907080153581,0.06016985478879749,0.010573045340406708,0.1618588406905636,0.22335028246767147,0.2766052083900478,0.456332099507299,0.4853364854979363,0.4796644089692624,0.376078586338878,0.6053502135636416,0.2977694540736623,0.39698597791592655,0.8071665200468503,0.8608044774452158,0.8037550463094565,4,815,
543,25-34,Male,Asian,Medium,None,Some College,$25k-$50k,Suburban,Northeast,ME,Urban Core,Very Low,Android,Safari,4G,Small,Medium (3-5 pages),Medium (1-5 min),Returning,Medium,Divorced,Administrative,0.8750580037515674,0.1762683391901008,0.1345301819701942,0.12035386163497097,0.3350165112542833,0.09358076989225501,0.16880574336377807,0.054488770515836046,0.5417999089909263,0.233062998560717,0.22552565789011286,0.2450759293212818,0.26739471421531597,0.14801460274570558,0.797517251385638,0.21465029164385063,0.3368869531967961,0.9435315545089416,0.41363460174338174,0.44658116068530884,0.7223879483316062,3,65,
544,65+,Female,Black,Low,None,Master's,$75k-$100k,Urban,Southeast,DC,Outer Suburb,Very High,iOS,Chrome,WiFi,Extra Large,Medium (3-5 pages),Long (> 5 min),Returning,Low,Married,Sales,0.03148690930453782,0.5100791987036899,0.04855609143453986,0.5102551083790439,0.1061370166630077,0.24485150796176944,0.18349849340535393,0.40533696855025814,0.1288298967485963,0.3260049041390631,0.5748380761005019,0.6650145916275731,0.4361939834291235,0.17206243620094577,0.30312617131981995,0.5241109333663018,0.12146439282031028,0.4363614367187496,0.32358634981372303,0.41353821082187214,0.7500278126650659,3,986,
545,25-34,Female,White,Low,None,Bachelor's,$100k+,Urban,Southeast,CT,Inner Suburb,High,Android,Firefox,WiFi,Small,High (6+ pages),Long (> 5 min),Returning,High,Married,Student,0.33603481621968145,0.19565738586888984,0.2923357419495061,0.2472260610844324,0.25961150507657293,0.0639828220524361,0.21140778153952924,0.27374978486465334,0.03000642147913911,0.4067947046439187,0.10844105055212258,0.1364733474441977,0.15277011929660034,0.1377835550454693,0.10432855741271645,0.1799794073431607,0.5769328142496684,0.2563338408127369,0.4962641453431476,0.6042308610408745,0.3184450772403343,10,846,
546,35-44,Male,White,Medium,Sensory,Bachelor's,$50k-$75k,Rural,Midwest,NH,Inner Suburb,Low,Android,Chrome,Cable,Small,Medium (3-5 pages),Long (> 5 min),Returning,Medium,In Relationship,Sales,0.1356726806078855,0.6037146038755346,0.035414815949172285,0.48867755929483286,0.5996516676010883,0.6552171760462655,0.2568005175694761,0.7713357577953255,0.7244546295735246,0.6618182843000177,0.27726577223750754,0.10696669173413531,0.49642165800188154,0.36030353141341087,0.33256627634893554,0.2828178027913551,0.537334748423751,0.47665781942521956,0.5098576837733224,0.2787065762015074,0.5694562589692672,4,1052,
547,18-24,Male,Black,Medium,Sensory,High School,$0-$25k,Urban,Northeast,NC,Inner Suburb,Medium,iOS,Edge,WiFi,Small,Medium (3-5 pages),Medium (1-5 min),New,Medium,Single,Sales,0.1202159122879591,0.1380223074495347,0.4712631319943771,0.8040559666331821,0.41062579771927105,0.06859230423240677,0.5342699960774313,0.3479525648187225,0.09601232609818139,0.13239243066059853,0.576303328077882,0.29210066209850205,1.0,0.5541336951634683,0.4029908245096689,0.44214369947820775,0.22213164815686245,0.3538734467951065,0.17032458218014507,0.7926738430071016,0.3775126675519868,4,145,
548,35-44,Female,White,Low,None,Bachelor's,$0-$25k,Suburban,Northeast,CT,Town,Very High,Android,Safari,DSL,Medium,Low (1-2 pages),Medium (1-5 min),Returning,Low,Widowed,Retired,0.005658542234973272,0.04101265518422603,0.02845629975734936,0.5642179779214112,0.14409926398674663,0.3724875432539892,0.3408826273428919,0.31898896410318883,0.37071770330148257,0.09711940373111061,0.008504009629013848,0.34120367675427765,0.5258077591497428,0.2955340792278535,0.4543545391071847,0.07545696671224794,0.5542092340353263,0.47902575467987235,0.4737227428560712,0.4677165945570859,0.4015067758763041,1,225,
549,25-34,Male,White,Medium,Sensory,High School,$50k-$75k,Suburban,Southwest,VT,Inner Suburb,Low,Windows,Samsung Browser,WiFi,Large,Medium (3-5 pages),Medium (1-5 min),New,Low,Married,Administrative,0.17454489574424695,0.35404784658178934,0.05151194400532604,0.16559230273802747,0.17595827741709247,0.48094926193335064,0.16053689345008668,0.09540020059135064,0.06846648451721664,0.22614208718441428,0.7042629299704352,0.33474681082956576,0.8999595658739811,0.4698549851641821,0.30999776284472785,0.07889260363595692,0.10941635726147678,0.8776521406292394,0.7974348359173834,0.1597946466210073,0.32068933868812316,5,298,
550,65+,Male,White,Medium,None,Some College,$75k-$100k,Suburban,Southeast,NC,Town,Medium,Windows,Chrome,4G,Medium,Low (1-2 pages),Long (> 5 min),New,Low,Married,Administrative,0.40149087560455593,0.18228533583187098,0.1497890136850665,0.22198544971515158,0.4030017447128418,0.7041020390378997,0.1689246938699265,0.03310692654393439,0.019005189762791596,0.37069322137396027,0.1129976060484159,0.12506515218629066,0.41836788359463223,0.13308212219671384,0.18529751277052037,0.40199645741302353,0.24609191830338262,0.5885888223308994,0.6570562151193474,0.6160931931718034,0.7723714328575285,1,421,
551,35-44,Male,Hispanic,High,None,Master's,$25k-$50k,Suburban,Southwest,DE,Outer Suburb,High,iOS,Chrome,WiFi,Medium,High (6+ pages),Long (> 5 min),Returning,Low,Single,Unemployed,0.6019489415762012,0.22999973777712115,0.013579521213632676,0.5090352623323879,0.08170494391320027,0.6085865169154558,0.13467386896147207,0.6135887713755028,0.6530333345898846,0.48724818998262653,0.007227493400151874,0.9623691667282032,0.15488570301716947,0.19340490408422192,0.22481117919648688,0.11799803580188671,0.3890794124791572,0.18228880204619585,0.12406078644509565,0.5693377812740461,0.8865475144779381,14,503,0.0
552,18-24,Female,Other,Low,None,Some College,$25k-$50k,Urban,West,ME,Urban Core,Medium,Windows,Samsung Browser,4G,Medium,Medium (3-5 pages),Medium (1-5 min),Returning,Low,Widowed,Service,0.18491592423785178,0.5270455564523762,0.166147466281938,0.08831976131475655,0.6477820113369922,0.3254137235783258,0.035642789353241465,0.12928810727974027,0.47922838403041274,0.24871615682488407,0.42339410852041437,0.3469300158337998,0.09973900200976338,0.5813232945343374,0.051818857778350484,0.6864704404689768,0.05499093843647879,0.041608157649319126,0.2743115197381042,0.3448020015397577,0.40175842490888264,5,181,
553,25-34,Female,White,High,None,High School,$50k-$75k,Urban,Southeast,GA,Small City,High,Windows,Edge,Cable,Medium,High (6+ pages),Long (> 5 min),New,Low,Single,Professional,0.2208715960660066,0.19488871681066916,0.028768206209832937,0.8128024088682472,0.4200733617941673,0.6479845698953381,0.20310766234609787,0.5426619929456504,0.32965532097921985,0.4934945289956393,0.30126691213612916,0.4454902416880716,0.3039773365403236,0.07289814182320088,0.32185064668346824,0.4972602604146144,0.44525390242829765,0.06983373566553801,0.6525877462814399,0.34751700304140715,0.9329749422264507,12,374,0.0
554,25-34,Female,Black,Medium,None,Bachelor's,$50k-$75k,Urban,West,NC,Urban Core,Very High,iOS,Safari,WiFi,Extra Large,Medium (3-5 pages),Long (> 5 min),Returning,Low,Married,Professional,0.75041987195195,0.2691379215854605,0.5235983408930487,0.48812268051832486,0.30725998121254333,0.18928648490504726,0.8129790099299005,0.33786919351886496,0.1742992913501324,0.5208612423339315,0.5033672427618671,0.08937378993280523,0.253415444154137,0.22542173677403074,0.23113131032965512,0.17590053362491978,0.3885973705303296,0.6835433600582206,0.740177614795642,0.8851001055586319,0.49668058898291034,3,324,
555,55-64,Male,Asian,Medium,Physical,High School,$25k-$50k,Suburban,Southeast,MA,Small City,High,iOS,Safari,5G,Small,Medium (3-5 pages),Medium (1-5 min),New,VIP,Divorced,Technical,0.03882199454242895,0.11297285258964518,0.5205311745148022,0.20264313730689487,0.4257860284322043,0.40502990666231903,0.27747788557793696,0.02668754178448918,0.12362442790556835,0.06757629211899006,0.08576657479494464,0.4778646690246161,0.45681918226246554,0.23103236303414643,0.0967214717397193,0.5211870760250915,0.6223611411465841,0.25396679323380633,0.42901227155501503,0.7070792362528543,0.149717976079567,3,161,
556,55-64,Non-binary,Hispanic,High,None,Some College,$50k-$75k,Suburban,Northeast,NC,Rural,Low,iOS,Edge,Cable,Small,Low (1-2 pages),Long (> 5 min),Returning,Low,Divorced,Service,0.3043695081764864,0.3595275195064113,0.20327878357363763,0.13668928911382694,0.01744552154824002,0.13010760963844292,0.13548597960881134,0.3862887520145951,0.23538642171270135,0.15287425880300956,0.4572604515080089,0.48486249088463385,0.28850168221351763,0.1332085027213865,0.12987292684771307,0.35600614929645186,0.08555885684339343,0.3555120541261956,0.8389424243389457,0.7148956920563838,0.8024692973324887,2,743,0.0
557,55-64,Male,Hispanic,Medium,None,Some College,$25k-$50k,Urban,West,NH,Urban Core,Medium,iOS,Chrome,WiFi,Medium,Medium (3-5 pages),Medium (1-5 min),Returning,Low,Divorced,Retired,0.22141645876542543,0.11684259795694242,0.13808483583991257,0.4129852764539511,0.3454279515372552,0.9182734452954827,0.4862375473335891,0.21240001753390098,0.23632524466469046,0.05882175305148081,0.519076825607015,0.1791249085248814,0.5043982441854931,0.3769433186825093,0.1845193648630117,0.3898842685273653,0.16647681939500367,0.7734301328802898,0.3580181009317927,0.4350836622966882,0.6428283160376683,3,68,
558,35-44,Male,White,Medium,None,High School,$25k-$50k,Suburban,West,NH,Inner Suburb,Very High,iOS,Edge,4G,Extra Large,Medium (3-5 pages),Short (< 1 min),Returning,Medium,Married,Service,0.44011551187511244,0.19360488263677902,0.016219089509707466,0.7961779445483377,0.4710216167361787,0.2796939980179958,0.22902500599490921,0.2549291669538316,0.3584454901186581,0.3108354490651601,0.2953188650173052,0.6059732007382855,0.14084093044990662,0.12760639172488591,0.16265289606163155,0.28248335917636685,0.17370196447988542,0.352517501015649,0.5443593763722409,0.56227503542108,0.811792317756889,5,33,
559,18-24,Female,White,Medium,None,Bachelor's,$0-$25k,Suburban,Northeast,AL,Small City,Very Low,iOS,Safari,WiFi,Large,High (6+ pages),Medium (1-5 min),New,Low,In Relationship,Professional,0.32908120179700695,0.3834258542010356,0.03066772989828538,0.34553089200058656,0.012595225271435102,0.2823224096094971,0.17892702400547067,0.3331347965437008,0.1157851965920255,0.38001246069332706,0.28880467117164765,0.26378793748330703,0.19285681339418168,0.6085113794001351,0.2677375619180973,0.08967027663847675,0.08320512659480313,0.6668709219415673,0.6761693926668776,0.6105738674942534,0.6316611383226349,8,219,
560,25-34,Female,Hispanic,Low,None,Some College,$25k-$50k,Rural,Southeast,ME,Inner Suburb,Medium,Windows,Safari,WiFi,Small,Low (1-2 pages),Medium (1-5 min),Returning,Low,Married,Unemployed,0.011669352057700083,0.3375273282125361,0.030551567034498055,0.2811535837089093,0.030939435142556634,0.04706687896481794,0.013032206772252362,0.05503149579524678,0.20679824262264337,0.01278491607243181,0.17939967890403902,0.6936705700482741,0.17451637987413748,0.3201842999809839,0.087701228564114,0.12302896514638997,0.6440921911159196,0.48455484528521103,0.822341914586645,0.28361753101875986,0.11482597215678246,2,160,
561,55-64,Male,Black,Medium,None,Some College,$75k-$100k,Suburban,Southeast,NH,Inner Suburb,Very High,iOS,Safari,WiFi,Medium,Medium (3-5 pages),Medium (1-5 min),Returning,Low,Divorced,Technical,0.11369343623502655,0.7627186956822165,0.1945216104804875,0.2112089021883154,0.14001247376890852,0.13276094873548427,0.5271703157262296,0.6293466086999999,0.4460905427296993,0.6395622332961456,0.15630809722893052,0.14722491381856187,0.3779752002126281,0.3056923193973003,0.17548598595369136,0.5653198565381297,0.3668390696718752,0.14963489312641678,0.5355601373988952,0.2743414489290434,0.2962985260300179,3,210,
562,25-34,Female,Black,High,None,High School,$25k-$50k,Suburban,West,NH,Town,Medium,iOS,Edge,5G,Medium,Medium (3-5 pages),Medium (1-5 min),Loyal,Low,Single,Technical,0.08735910543395173,0.2929579239158155,0.20918960575871387,0.2930836413528045,0.19848290496157123,0.04192115208281579,0.19164991565755063,0.030231072786013495,0.14163975276946286,0.1940270141325374,0.511847508560214,0.25794419399569224,0.7096591660380556,0.37137247602103185,0.2611149542062818,0.4082140413068032,0.23829362385222136,0.5362221651117833,0.9051919021038712,0.5256659317298293,0.27160513900906336,3,202,0.0
563,18-24,Male,Black,Low,None,Some College,$0-$25k,Urban,Southeast,NH,Inner Suburb,Very Low,iOS,Safari,WiFi,Small,Medium (3-5 pages),Medium (1-5 min),Loyal,Low,Married,Sales,0.04793600412310904,0.4458564369356512,0.051748739768498454,0.01736446048466159,0.45461716291896387,0.8472455282255948,0.488311843256957,0.6186793427862461,0.5093659102947284,0.2918622438303755,0.349191450847393,0.6155598037536372,0.17732125679741453,0.10565523117991506,0.06371482865467476,0.35320996195166426,0.7836329377359892,0.33791344544788354,0.5669438729499624,0.3000253269776781,0.9052208205882234,4,158,
564,18-24,Male,White,Medium,None,Some College,$25k-$50k,Suburban,Southeast,DE,Outer Suburb,High,Android,Safari,Cable,Medium,Medium (3-5 pages),Long (> 5 min),Returning,Medium,In Relationship,Professional,0.07460453555721389,0.0019984946248405603,0.5917276607750689,0.5310960012669916,0.5347518915243078,0.5045420201245838,0.4260988661380313,0.1101145074293356,0.5040381873280133,0.28384041194619347,0.2916206934113138,0.4526569735400973,0.14681098120600317,0.24595044769300628,0.5015805155959641,0.0696440792108931,0.6108944796173756,0.3354649825076611,0.46792192701021307,0.9234262039745609,0.22247139531447566,5,416,
565,35-44,Female,Hispanic,Medium,None,High School,$25k-$50k,Rural,Midwest,IL,Urban Core,Medium,iOS,Chrome,WiFi,Small,Medium (3-5 pages),Long (> 5 min),New,Medium,Single,Service,0.021859647714760885,0.26064969976931024,0.06653874129238876,0.09808651168421519,0.23510283138949853,0.6117181528043675,0.06733276288848716,0.610090862570568,0.4716623197361167,0.009857144532509963,0.019459574828276035,0.1661014169947215,0.052922122397626704,0.32822197751821264,0.44438407730336826,0.487562162145538,0.19010636498235345,0.3123851776002288,0.7365942244239845,0.40338919483800195,0.11665234549472181,4,1033,
566,25-34,Male,White,Low,None,Bachelor's,$25k-$50k,Rural,Southwest,VT,Outer Suburb,High,Windows,Chrome,5G,Small,Medium (3-5 pages),Medium (1-5 min),New,Low,Widowed,Management,0.21885054677685528,0.6288401874303897,0.13313512503102193,0.1404160371361282,0.5139439863776432,0.12344948509604418,0.07534375846212225,0.3856579368484984,0.14664797286720954,0.5486589285158001,0.1381840647510654,0.5945144139081253,0.2998689639861713,0.3269305617479001,0.5891468690351456,0.4839927769278444,0.13279348871671323,0.3282720397418174,0.5146169208915057,0.7651799972966655,0.39926132472703857,3,158,
567,18-24,Non-binary,White,Low,Physical,PhD,$0-$25k,Suburban,West,NC,Outer Suburb,Medium,iOS,Safari,5G,Large,Low (1-2 pages),Long (> 5 min),New,Low,Married,Administrative,0.2611054096921613,0.09915035659653788,0.162740580462908,0.14962489451034322,0.31192008381067443,0.23467151605229383,0.12821135988556034,0.0009288853400572287,0.2419352515768926,0.657288288791587,0.3776575886152298,0.3928363295810401,0.8952592324350418,0.370603331933669,0.5451674897836257,0.20729510944750598,0.013631692494002994,0.684448190530116,0.4639023909029017,0.6744396153115289,0.6179521285079645,1,755,
568,65+,Female,Indigenous,Medium,None,Bachelor's,$25k-$50k,Suburban,Midwest,NE,Inner Suburb,High,Android,Chrome,4G,Small,Medium (3-5 pages),Short (< 1 min),New,Medium,Married,Management,0.0854622035554849,0.3018252703768864,0.37238215727561846,0.09542482020705059,0.3995106849248505,0.35396958559192576,0.6066840693233411,0.3304760522463839,0.15464033718794112,0.4645870355036687,0.44208419289122897,0.8085109261220911,0.6497338117953563,0.5302604144658349,0.1602329707783323,0.26692655087335315,0.4145488942086981,0.6370779583222699,0.6491104929400945,0.2647703832165356,0.6858752070913773,5,28,
569,45-54,Female,Black,High,Cognitive,Bachelor's,$0-$25k,Rural,Midwest,RI,Outer Suburb,Low,Android,Firefox,WiFi,Medium,Low (1-2 pages),Medium (1-5 min),Loyal,Low,Single,Service,0.4516927666311244,0.3393515915543023,0.19956710376378017,0.23961208078447385,0.26590623777985595,0.647320048223346,0.3007680898912327,0.07513993257469173,0.2404164673563108,0.17373755607316516,0.6424194998572806,0.13300165597885644,0.6633602693559592,0.11597130904787072,0.4040310170061847,0.37315653133270377,0.4278956327841805,0.5592819282664386,0.09220415713844524,0.3590795576753702,0.7185869573342458,1,121,0.0
570,18-24,Female,White,Low,Sensory,Bachelor's,$0-$25k,Rural,Midwest,MA,Outer Suburb,Medium,Android,Edge,WiFi,Medium,Medium (3-5 pages),Long (> 5 min),Returning,Medium,Widowed,Administrative,0.38633412280620594,0.21160277746596112,0.28926598746158105,0.24080405552484682,0.2853429096106969,0.4725527301005939,0.06661112978253929,0.33901268263659046,0.7161939182256293,0.4044961900937038,0.235685662162317,0.2569688580910167,0.5891711241795672,0.256311877283589,0.29254647470877754,0.4326614472295014,0.3339878511951401,0.707567509842621,0.6562866787342014,0.380044898787686,0.1025375298798357,5,530,
571,65+,Male,White,Medium,None,PhD,$25k-$50k,Suburban,Northeast,NH,Inner Suburb,High,Android,Safari,WiFi,Small,High (6+ pages),Long (> 5 min),New,Low,Single,Administrative,0.18383794212425542,0.01065242209276866,0.08244998712113169,0.8325647559100706,0.14265276283133066,0.1148534571797666,0.21145314517886737,0.26361359634810794,0.15328285096595679,0.03404499202815465,0.15269406095265922,0.25749601180450765,0.26107676997474055,0.060933071676367134,0.6940264581581996,0.30573954447920026,0.14178055770802225,0.41611690064252765,0.3911238190804248,0.5450896044226057,0.2609480401127711,11,509,
572,35-44,Male,Indigenous,Low,Physical,Bachelor's,$25k-$50k,Rural,Northeast,NH,Inner Suburb,Medium,Android,Chrome,5G,Medium,Low (1-2 pages),Short (< 1 min),Returning,Medium,Single,Technical,0.041815008967584125,0.4344740353116723,0.3933281479525281,0.4832648869089821,0.575874247537464,0.36397778907822814,0.07072184644951238,0.14727903417127947,0.228437099923143,0.49453211261090035,0.5399087617986881,0.4521580962434473,0.5114696610115036,0.43826837622385884,0.5721891775942127,0.01715993959849718,0.30089882041794774,0.5119436742970701,0.21021166018973542,0.397950992687837,0.2823742922790069,1,11,
573,25-34,Male,White,Low,None,Bachelor's,$50k-$75k,Rural,Southeast,ME,Urban Core,Very High,Windows,Safari,5G,Medium,High (6+ pages),Long (> 5 min),Loyal,VIP,Widowed,Service,0.21497276235958881,0.36577066253984736,0.05345200395350424,0.1304616096754474,0.4589729571513494,0.12751706175073363,0.05367553030378808,0.09666748103448099,0.1344021011282094,0.013150887241822968,0.6190086757813731,0.46355121363176144,0.45560418740677583,0.07116684679190856,0.3742048122360003,0.3763565869464121,0.42666705219921547,0.651119014854153,0.45235720731726087,0.4412483203254908,0.4522292087217786,9,1001,
574,55-64,Male,Hispanic,Low,Physical,High School,$50k-$75k,Urban,Midwest,WI,Outer Suburb,Low,iOS,Chrome,WiFi,Small,Medium (3-5 pages),Medium (1-5 min),New,Medium,Divorced,Service,0.14758695460371682,0.6776724000941416,0.4201976261049066,0.3041048657168284,0.2507849167780353,0.788903557366982,0.12509090643240717,0.31239028163683596,0.3396367012539888,0.48520342472362543,0.13133163353641025,0.36557414958452933,0.9659244105791549,0.10418422369261705,0.3504620688001006,0.24850700506598264,0.18725770478804957,0.42947298139609247,0.7181446490616596,0.3678893019035988,0.5889930844188846,4,110,
